code,res
S12000039,1984
W06000002,1335
W06000009,814
S12000039,1962
W06000002,1332
W06000009,799
S12000039,1941
W06000002,1327
W06000009,782
S12000039,1927
W06000002,1321
W06000009,774
S12000039,1908
W06000002,1320
W06000009,760
S12000039,1891
W06000002,1313
W06000009,744
S12000039,1869
W06000002,1308
W06000009,739
S12000039,1849
W06000002,1307
W06000009,730
S12000039,1837
W06000002,1300
W06000009,711
S12000039,1815
W06000002,1290
W06000009,705
S12000039,1796
W06000002,1283
W06000009,690
S12000039,1761
W06000002,1272
W06000009,679
S12000039,1727
W06000002,1258
W06000009,670
S12000039,1710
W06000002,1245
W06000009,655
S12000039,1689
W06000002,1241
W06000009,647
S12000039,1678
W06000002,1236
W06000009,639
S12000039,1650
W06000002,1230
W06000009,635
S12000039,1623
W06000002,1220
W06000009,626
S12000039,1591
W06000002,1204
W06000009,614
S12000039,1564
W06000002,1190
W06000009,604
S12000039,1530
W06000002,1181
W06000009,600
S12000039,1518
W06000002,1181
W06000009,597
S12000039,1496
W06000002,1172
W06000009,580
S12000039,1468
W06000002,1164
W06000009,577
S12000039,1438
W06000002,1150
W06000009,562
S12000039,1401
W06000002,1141
W06000009,547
S12000039,1379
W06000002,1126
W06000009,536
S12000039,1347
W06000002,1116
W06000009,532
S12000039,1325
W06000002,1096
W06000009,524
S12000039,1307
W06000002,1086
W06000009,519
S12000039,1280
W06000002,1073
W06000009,515
S12000039,1260
W06000002,1063
W06000009,510
S12000039,1233
W06000002,1048
W06000009,509
S12000039,1203
W06000002,1034
W06000009,491
S12000039,1159
W06000002,1015
W06000009,480
S12000039,1128
W06000002,992
W06000009,466
S12000039,1107
W06000002,977
W06000009,459
S12000039,1106
W06000002,963
W06000009,443
S12000039,1088
W06000002,951
W06000009,439
S12000039,1051
W06000002,933
W06000009,427
S12000039,1025
W06000002,921
W06000009,427
S12000039,984
W06000002,905
W06000009,420
S12000039,952
W06000002,883
W06000009,419
S12000039,927
W06000002,862
W06000009,409
S12000039,909
W06000002,846
W06000009,406
S12000039,897
W06000002,833
W06000009,401
S12000039,873
W06000002,798
W06000009,392
S12000039,852
W06000002,789
W06000009,388
S12000039,819
W06000002,781
W06000009,380
S12000039,800
W06000002,760
W06000009,379
S12000039,784
W06000002,746
W06000009,370
S12000039,766
W06000002,720
W06000009,370
S12000039,753
W06000002,704
W06000009,365
S12000039,744
W06000002,695
W06000009,363
S12000039,738
W06000002,690
W06000009,360
S12000039,733
W06000002,689
W06000009,359
S12000039,719
W06000002,686
W06000009,357
S12000039,716
W06000002,684
W06000009,355
S12000039,710
W06000002,679
W06000009,355
S12000039,698
W06000002,678
W06000009,352
S12000039,692
W06000002,675
W06000009,350
S12000039,681
W06000002,671
W06000009,347
S12000039,675
W06000002,670
W06000009,345
S12000039,662
W06000002,669
W06000009,344
S12000039,648
W06000002,665
W06000009,339
S12000039,643
W06000002,664
W06000009,339
S12000039,627
W06000002,664
W06000009,339
S12000039,621
W06000002,661
W06000009,338
S12000039,604
W06000002,657
W06000009,336
S12000039,587
W06000002,651
W06000009,334
S12000039,579
W06000002,650
W06000009,334
S12000039,578
W06000002,648
W06000009,334
S12000039,562
W06000002,648
W06000009,332
S12000039,554
W06000002,645
W06000009,331
S12000039,548
W06000002,642
W06000009,329
S12000039,541
W06000002,637
W06000009,329
S12000039,540
W06000002,635
W06000009,325
S12000039,531
W06000002,633
W06000009,324
S12000039,518
W06000002,632
W06000009,322
S12000039,513
W06000002,630
W06000009,321
S12000039,503
W06000002,630
W06000009,321
S12000039,495
W06000002,629
W06000009,321
S12000039,485
W06000002,626
W06000009,321
S12000039,476
W06000002,624
W06000009,320
S12000039,473
W06000002,621
W06000009,316
S12000039,468
W06000002,621
W06000009,315
S12000039,464
W06000002,620
W06000009,314
S12000039,460
W06000002,620
W06000009,312
S12000039,455
W06000002,618
W06000009,311
S12000039,450
W06000002,618
W06000009,310
S12000039,448
W06000002,618
W06000009,309
S12000039,446
W06000002,614
W06000009,306
S12000039,444
W06000002,614
W06000009,306
S12000039,442
W06000002,614
W06000009,306
S12000039,441
W06000002,609
W06000009,306
S12000039,441
W06000002,608
W06000009,306
S12000039,439
W06000002,607
W06000009,305
S12000039,439
W06000002,605
W06000009,305
S12000039,439
W06000002,605
W06000009,304
S12000039,439
W06000002,604
W06000009,304
S12000039,437
W06000002,603
W06000009,303
S12000039,437
W06000002,599
W06000009,303
S12000039,436
W06000002,599
W06000009,303
S12000039,436
W06000002,598
W06000009,303
S12000039,436
W06000002,596
W06000009,303
S12000039,434
W06000002,596
W06000009,303
S12000039,433
W06000002,596
W06000009,302
S12000039,433
W06000002,596
W06000009,300
S12000039,432
W06000002,595
W06000009,300
S12000039,432
W06000002,594
W06000009,300
S12000039,431
W06000002,594
W06000009,300
S12000039,431
W06000002,594
W06000009,300
S12000039,431
W06000002,593
W06000009,300
S12000039,431
W06000002,593
W06000009,300
S12000039,429
W06000002,593
W06000009,299
S12000039,428
W06000002,593
W06000009,299
S12000039,428
W06000002,592
W06000009,299
S12000039,428
W06000002,592
W06000009,299
W06000002,592
W06000009,298
W06000002,591
W06000009,298
W06000002,589
W06000009,298
W06000002,589
W06000009,298
W06000002,588
W06000009,296
W06000002,588
W06000009,296
W06000002,588
W06000009,294
W06000002,588
W06000009,294
W06000002,586
W06000009,294
W06000002,586
W06000009,294
W06000002,586
W06000009,294
W06000002,586
W06000009,294
W06000002,577
W06000009,294
W06000002,577
W06000009,294
W06000002,577
W06000009,293
W06000002,554
W06000009,287
W06000002,554
W06000009,287
W06000002,551
W06000009,287
W06000002,550
W06000009,287
W06000002,550
W06000009,287
W06000002,548
W06000009,286
W06000002,547
W06000009,286
W06000002,547
W06000009,286
W06000002,547
W06000009,286
W06000002,547
W06000009,286
W06000002,545
W06000009,286
W06000002,544
W06000009,286
W06000002,543
W06000009,286
W06000002,542
W06000009,285
W06000002,541
W06000009,285
W06000002,539
W06000009,285
W06000002,535
W06000009,285
W06000002,535
W06000009,285
W06000002,529
W06000009,285
W06000002,524
W06000009,286
W06000002,522
W06000009,286
W06000002,519
W06000009,286
W06000002,510
W06000009,286
W06000002,492
W06000009,286
W06000002,488
W06000009,286
W06000002,487
W06000009,285
W06000002,485
W06000009,285
W06000002,484
W06000009,285
W06000002,476
W06000009,283
W06000002,470
W06000009,283
W06000002,469
W06000009,281
W06000002,460
W06000009,280
W06000002,460
W06000009,280
W06000002,458
W06000009,280
W06000002,456
W06000009,279
W06000002,452
W06000009,279
W06000002,451
W06000009,279
W06000002,445
W06000009,279
W06000002,442
W06000009,279
W06000002,439
W06000009,279
W06000002,427
W06000009,279
W06000002,421
W06000009,278
W06000002,420
W06000009,278
W06000002,416
W06000009,278
W06000002,406
W06000009,278
W06000002,399
W06000009,278
E06000038,17828
E07000010,8701
E07000031,8157
E07000079,5294
E07000096,14836
E07000099,11110
E07000145,9432
E07000189,10834
E07000235,4929
E08000015,39220
E08000021,42930
N09000005,23792
S12000020,3376
S12000026,6874
W06000024,8682
N09000005,23692
S12000020,3346
S12000026,6800
W06000024,8639
N09000005,23572
S12000020,3326
S12000026,6735
W06000024,8605
N09000005,23289
S12000020,3292
S12000026,6681
W06000024,8490
N09000005,23289
S12000020,3216
S12000026,6524
W06000024,8430
N09000005,23289
S12000020,3216
S12000026,6524
W06000024,8430
N09000005,23127
S12000020,3170
S12000026,6449
W06000024,8357
N09000005,22961
S12000020,3140
S12000026,6390
W06000024,8295
N09000005,22809
S12000020,3107
S12000026,6285
W06000024,8236
N09000005,22671
S12000020,3067
S12000026,6215
W06000024,8166
N09000005,22109
S12000020,3023
S12000026,6146
W06000024,8030
N09000005,22109
S12000020,3004
S12000026,6086
W06000024,7948
N09000005,22109
S12000020,2967
S12000026,6002
W06000024,7948
N09000005,21999
S12000020,2927
S12000026,5917
W06000024,7888
N09000005,21885
S12000020,2892
S12000026,5820
W06000024,7803
N09000005,21767
S12000020,2873
S12000026,5752
W06000024,7694
N09000005,21182
S12000020,2852
S12000026,5673
W06000024,7577
N09000005,21182
S12000020,2829
S12000026,5634
W06000024,7577
N09000005,21182
S12000020,2804
S12000026,5572
W06000024,7517
N09000005,21182
S12000020,2776
S12000026,5502
W06000024,7517
N09000005,20936
S12000020,2751
S12000026,5410
W06000024,7472
N09000005,20747
S12000020,2717
S12000026,5326
W06000024,7416
N09000005,20548
S12000020,2687
S12000026,5240
W06000024,7387
N09000005,20340
S12000020,2675
S12000026,5181
W06000024,7375
N09000005,19787
S12000020,2650
S12000026,5129
W06000024,7346
N09000005,19787
S12000020,2640
S12000026,5091
W06000024,7328
N09000005,19787
S12000020,2630
S12000026,5012
W06000024,7328
N09000005,19471
S12000020,2617
S12000026,4945
W06000024,7316
N09000005,19239
S12000020,2602
S12000026,4875
W06000024,7296
N09000005,19076
S12000020,2583
S12000026,4833
W06000024,7268
N09000005,18881
S12000020,2577
S12000026,4801
W06000024,7264
N09000005,18452
S12000020,2564
S12000026,4759
W06000024,7232
N09000005,18452
S12000020,2549
S12000026,4732
W06000024,7223
N09000005,18452
S12000020,2540
S12000026,4700
W06000024,7223
N09000005,18299
S12000020,2528
S12000026,4680
W06000024,7210
N09000005,18149
S12000020,2519
S12000026,4658
W06000024,7184
N09000005,18006
S12000020,2504
S12000026,4638
W06000024,7184
N09000005,17861
S12000020,2491
S12000026,4597
W06000024,7182
N09000005,17514
S12000020,2484
S12000026,4577
W06000024,7165
N09000005,17514
S12000020,2471
S12000026,4554
W06000024,7149
N09000005,17514
S12000020,2461
S12000026,4530
W06000024,7149
N09000005,17342
S12000020,2444
S12000026,4507
W06000024,7135
N09000005,17179
S12000020,2441
S12000026,4471
W06000024,7132
N09000005,17095
S12000020,2425
S12000026,4448
W06000024,7116
N09000005,17006
S12000020,2414
S12000026,4429
W06000024,7101
N09000005,16708
S12000020,2404
S12000026,4417
W06000024,7096
N09000005,16708
S12000020,2386
S12000026,4382
W06000024,7080
N09000005,16708
S12000020,2386
S12000026,4382
W06000024,7080
N09000005,16606
S12000020,2376
S12000026,4369
W06000024,7061
N09000005,16471
S12000020,2358
S12000026,4346
W06000024,7053
N09000005,16338
S12000020,2391
S12000026,4509
W06000024,7037
N09000005,16231
S12000020,2370
S12000026,4495
W06000024,7023
N09000005,15893
S12000020,2353
S12000026,4477
W06000024,7015
N09000005,15893
S12000020,2335
S12000026,4442
W06000024,6999
N09000005,15893
S12000020,2323
S12000026,4412
W06000024,6999
N09000005,15823
S12000020,2301
S12000026,4389
W06000024,6985
N09000005,15672
S12000020,2276
S12000026,4363
W06000024,6966
N09000005,15467
S12000020,2258
S12000026,4336
W06000024,6943
N09000005,15394
S12000020,2239
S12000026,4308
W06000024,6932
N09000005,15066
S12000020,2224
S12000026,4298
W06000024,6898
N09000005,15066
S12000020,2200
S12000026,4272
W06000024,6887
N09000005,15066
S12000020,2173
S12000026,4233
W06000024,6887
N09000005,14923
S12000020,2157
S12000026,4184
W06000024,6872
N09000005,14834
S12000020,2132
S12000026,4156
W06000024,6864
N09000005,14449
S12000020,2097
S12000026,4096
W06000024,6853
N09000005,14449
S12000020,2065
S12000026,4067
W06000024,6846
N09000005,14449
S12000020,2044
S12000026,4045
W06000024,6832
N09000005,14449
S12000020,2028
S12000026,4022
W06000024,6827
N09000005,14449
S12000020,2016
S12000026,3994
W06000024,6827
N09000005,14361
S12000020,2004
S12000026,3951
W06000024,6819
N09000005,14268
S12000020,1990
S12000026,3891
W06000024,6804
N09000005,14163
S12000020,1977
S12000026,3830
W06000024,6798
N09000005,14090
S12000020,1963
S12000026,3793
W06000024,6793
N09000005,13846
S12000020,1952
S12000026,3761
W06000024,6786
N09000005,13846
S12000020,1948
S12000026,3712
W06000024,6783
N09000005,13846
S12000020,1934
S12000026,3657
W06000024,6783
N09000005,13772
S12000020,1924
S12000026,3612
W06000024,6774
N09000005,13713
S12000020,1903
S12000026,3566
W06000024,6773
N09000005,13622
S12000020,1890
S12000026,3512
W06000024,6768
N09000005,13556
S12000020,1887
S12000026,3472
W06000024,6768
N09000005,13395
S12000020,1874
S12000026,3424
W06000024,6764
N09000005,13395
S12000020,1865
S12000026,3384
W06000024,6761
N09000005,13395
S12000020,1849
S12000026,3340
W06000024,6761
N09000005,13339
S12000020,1846
S12000026,3318
W06000024,6758
N09000005,13303
S12000020,1836
S12000026,3280
W06000024,6755
N09000005,13250
S12000020,1832
S12000026,3209
W06000024,6755
N09000005,13210
S12000020,1826
S12000026,3148
W06000024,6752
N09000005,13121
S12000020,1824
S12000026,3126
W06000024,6751
N09000005,13121
S12000020,1821
S12000026,3102
W06000024,6750
N09000005,13121
S12000020,1820
S12000026,3085
W06000024,6750
N09000005,13074
S12000020,1816
S12000026,3068
W06000024,6750
N09000005,13018
S12000020,1815
S12000026,3048
W06000024,6750
N09000005,12973
S12000020,1813
S12000026,3033
W06000024,6750
N09000005,12951
S12000020,1812
S12000026,3028
W06000024,6750
N09000005,12902
S12000020,1812
S12000026,3023
W06000024,6747
N09000005,12902
S12000020,1811
S12000026,2999
W06000024,6747
N09000005,12902
S12000020,1810
S12000026,2984
W06000024,6747
N09000005,12878
S12000020,1808
S12000026,2966
W06000024,6747
N09000005,12860
S12000020,1808
S12000026,2961
W06000024,6745
N09000005,12841
S12000020,1803
S12000026,2955
W06000024,6744
N09000005,12832
S12000020,1803
S12000026,2951
W06000024,6744
N09000005,12793
S12000020,1803
S12000026,2946
W06000024,6744
N09000005,12793
S12000020,1801
S12000026,2940
W06000024,6743
N09000005,12793
S12000020,1796
S12000026,2934
W06000024,6743
N09000005,12778
S12000020,1795
S12000026,2921
W06000024,6743
N09000005,12764
S12000020,1790
S12000026,2921
W06000024,6742
N09000005,12753
S12000020,1789
S12000026,2918
W06000024,6742
N09000005,12725
S12000020,1787
S12000026,2915
W06000024,6742
N09000005,12725
S12000020,1787
S12000026,2914
W06000024,6742
N09000005,12725
S12000020,1785
S12000026,2913
W06000024,6741
N09000005,12725
S12000020,1783
S12000026,2913
W06000024,6741
N09000005,12706
S12000020,1782
S12000026,2911
W06000024,6741
N09000005,12693
S12000020,1781
S12000026,2911
W06000024,6741
N09000005,12680
S12000020,1778
S12000026,2909
W06000024,6741
N09000005,12668
S12000020,1775
S12000026,2909
W06000024,6741
N09000005,12630
S12000020,1774
S12000026,2908
W06000024,6740
N09000005,12630
S12000020,1771
S12000026,2908
W06000024,6740
N09000005,12630
S12000020,1770
S12000026,2907
W06000024,6740
N09000005,12616
S12000020,1769
S12000026,2907
W06000024,6739
N09000005,12591
S12000020,1769
S12000026,2905
W06000024,6739
N09000005,12578
S12000020,1761
S12000026,2903
W06000024,6739
N09000005,12561
S12000020,1760
S12000026,2902
W06000024,6739
N09000005,12517
S12000020,1760
S12000026,2902
W06000024,6738
N09000005,12517
S12000020,1751
S12000026,2901
W06000024,6736
N09000005,12517
S12000020,1745
S12000026,2900
W06000024,6736
N09000005,12489
S12000020,1735
S12000026,2897
W06000024,6736
N09000005,12461
S12000020,1733
S12000026,2897
W06000024,6736
N09000005,12440
S12000020,1723
S12000026,2897
W06000024,6735
N09000005,12415
S12000020,1715
S12000026,2897
W06000024,6734
N09000005,12359
S12000020,1702
S12000026,2897
W06000024,6732
N09000005,12359
S12000020,1693
S12000026,2896
W06000024,6730
N09000005,12359
S12000020,1686
S12000026,2894
W06000024,6730
N09000005,12346
S12000020,1670
S12000026,2893
W06000024,6730
N09000005,12325
S12000020,1638
S12000026,2892
W06000024,6730
N09000005,12305
S12000020,1628
S12000026,2892
W06000024,6730
N09000005,12227
S12000020,1613
S12000026,2891
W06000024,6730
N09000005,12227
S12000020,1613
S12000026,2891
W06000024,6730
N09000005,12227
S12000020,1600
S12000026,2890
W06000024,6728
N09000005,12227
S12000020,1592
S12000026,2890
W06000024,6728
N09000005,12199
S12000020,1576
S12000026,2887
W06000024,6728
N09000005,12175
S12000020,1570
S12000026,2886
W06000024,6726
N09000005,12152
S12000020,1554
S12000026,2884
W06000024,6726
N09000005,12138
S12000020,1545
S12000026,2884
W06000024,6725
N09000005,12132
S12000020,1538
S12000026,2883
W06000024,6723
N09000005,12123
S12000020,1538
S12000026,2883
N09000005,12109
S12000020,1533
S12000026,2883
W06000024,6722
N09000005,12098
S12000020,1532
S12000026,2883
W06000024,6722
N09000005,12087
S12000020,1521
S12000026,2883
W06000024,6722
N09000005,12057
S12000020,1515
S12000026,2883
W06000024,6722
N09000005,12026
S12000020,1500
S12000026,2883
W06000024,6721
N09000005,12006
S12000020,1497
S12000026,2883
W06000024,6721
N09000005,11985
S12000020,1495
S12000026,2882
N09000005,11961
S12000020,1492
S12000026,2882
W06000024,6720
N09000005,11935
S12000020,1487
S12000026,2879
W06000024,6719
N09000005,11915
S12000020,1485
S12000026,2878
W06000024,6719
N09000005,11890
S12000020,1477
S12000026,2877
N09000005,11866
S12000020,1471
S12000026,2877
W06000024,6713
N09000005,11851
S12000020,1468
S12000026,2877
W06000024,6713
N09000005,11825
S12000020,1462
S12000026,2877
W06000024,6713
N09000005,11796
S12000020,1455
S12000026,2876
W06000024,6712
N09000005,11781
S12000020,1441
S12000026,2875
W06000024,6712
N09000005,11639
S12000020,1435
S12000026,2874
W06000024,6709
S12000020,1431
S12000026,2874
W06000024,6708
S12000020,1409
S12000026,2872
W06000024,6706
S12000020,1409
S12000026,2872
N09000005,11598
S12000020,1409
S12000026,2872
W06000024,6702
N09000005,11586
S12000020,1409
S12000026,2872
N09000005,11577
S12000020,1409
S12000026,2872
W06000024,6698
N09000005,11565
S12000020,1406
S12000026,2871
W06000024,6696
N09000005,11552
S12000020,1399
S12000026,2870
W06000024,6692
N09000005,11539
S12000020,1397
S12000026,2870
W06000024,6688
N09000005,11532
S12000020,1389
S12000026,2867
W06000024,6687
N09000005,11519
S12000020,1386
S12000026,2866
W06000024,6680
N09000005,11505
S12000020,1366
S12000026,2863
W06000024,6668
N09000005,11490
S12000020,1355
S12000026,2859
W06000024,6659
N09000005,11471
S12000020,1344
S12000026,2857
W06000024,6646
N09000005,11457
S12000020,1327
S12000026,2857
W06000024,6635
N09000005,11434
S12000020,1314
S12000026,2857
W06000024,6620
N09000005,11424
S12000020,1309
S12000026,2857
W06000024,6612
N09000005,11408
S12000020,1305
S12000026,2857
W06000024,6600
N09000005,11390
S12000020,1297
S12000026,2857
W06000024,6592
N09000005,11368
S12000020,1293
S12000026,2856
W06000024,6580
S12000020,1290
S12000026,2854
W06000024,6565
N09000005,11342
S12000020,1286
S12000026,2851
W06000024,6556
N09000005,11329
S12000020,1283
S12000026,2847
W06000024,6551
N09000005,11318
S12000020,1280
S12000026,2846
W06000024,6542
N09000005,11307
S12000020,1277
S12000026,2844
W06000024,6527
N09000005,11296
S12000020,1271
S12000026,2842
W06000024,6512
N09000005,11285
S12000020,1268
S12000026,2837
W06000024,6496
N09000005,11272
S12000020,1264
S12000026,2837
W06000024,6470
N09000005,11268
S12000020,1263
S12000026,2835
W06000024,6455
N09000005,11256
S12000020,1261
S12000026,2833
W06000024,6453
N09000005,11247
S12000020,1257
S12000026,2827
W06000024,6448
